gauge_id,sgr_dk_sav,glc_pc_s06,glc_pc_s07,nli_ix_sav,glc_pc_s04,glc_pc_s05,glc_pc_s02,rev_mc_usu,glc_pc_s03,glc_pc_s01,pet_mm_syr,dor_pc_pva,glc_pc_s08,glc_pc_s09,swc_pc_s09,ele_mt_smx,tbi_cl_smj,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,crp_pc_sse,glc_pc_s22,glc_pc_s20,glc_pc_s21,wet_pc_sg1,wet_pc_sg2,pac_pc_sse,swc_pc_s10,swc_pc_s11,swc_pc_s12,clz_cl_smj,gwt_cm_sav,glc_pc_s17,glc_pc_s18,hft_ix_s93,glc_pc_s15,ire_pc_sse,glc_pc_s16,glc_pc_s13,prm_pc_sse,glc_pc_s14,glc_pc_s11,glc_pc_s12,glc_pc_s10,kar_pc_sse,slp_dg_sav,glc_pc_s19,tmp_dc_s07,tmp_dc_s08,tmp_dc_s05,tmp_dc_s06,tmp_dc_s09,for_pc_sse,aet_mm_s06,aet_mm_s05,aet_mm_s08,aet_mm_s07,aet_mm_s09,tmp_dc_s10,tmp_dc_s11,aet_mm_s02,aet_mm_s01,tmp_dc_s12,aet_mm_s04,aet_mm_s03,lit_cl_smj,tmp_dc_s03,tmp_dc_s04,tmp_dc_s01,tmp_dc_s02,cls_cl_smj,pre_mm_syr,pnv_pc_s01,pnv_pc_s04,pnv_pc_s05,pnv_pc_s02,rdd_mk_sav,ele_mt_smn,pnv_pc_s03,pnv_pc_s08,pnv_pc_s09,pnv_pc_s06,pnv_pc_s07,wet_cl_smj,snw_pc_syr,pnv_pc_s11,pnv_pc_s12,pnv_pc_s10,pnv_pc_s15,pnv_pc_s13,pnv_pc_s14,cmi_ix_syr,pet_mm_s11,pet_mm_s12,pet_mm_s10,tmp_dc_smn,wet_pc_s08,wet_pc_s09,slt_pc_sav,wet_pc_s02,wet_pc_s03,wet_pc_s01,hdi_ix_sav,wet_pc_s06,wet_pc_s07,wet_pc_s04,wet_pc_s05,fec_cl_smj,glc_cl_smj,swc_pc_syr,hft_ix_s09,soc_th_sav,gdp_ud_sav,dis_m3_pyr,gdp_ud_ssu,tmp_dc_smx,cly_pc_sav,pet_mm_s02,pet_mm_s03,pet_mm_s01,riv_tc_usu,snw_pc_smx,ppd_pk_sav,pet_mm_s08,aet_mm_s11,pet_mm_s09,aet_mm_s10,pet_mm_s06,pet_mm_s07,aet_mm_s12,pet_mm_s04,pet_mm_s05,inu_pc_slt,ero_kh_sav,aet_mm_syr,cmi_ix_s10,cmi_ix_s11,cmi_ix_s12,ari_ix_sav,tmp_dc_syr,tec_cl_smj,ria_ha_usu,lkv_mc_usu,fmh_cl_smj,inu_pc_smn,pnv_cl_smj,pre_mm_s08,pre_mm_s09,run_mm_syr,pre_mm_s06,pre_mm_s07,pre_mm_s04,pre_mm_s05,snd_pc_sav,pre_mm_s02,pre_mm_s03,ele_mt_sav,pre_mm_s01,urb_pc_sse,lka_pc_sse,pre_mm_s10,dis_m3_pmx,snw_pc_s01,snw_pc_s02,snw_pc_s03,snw_pc_s04,snw_pc_s05,snw_pc_s06,gla_pc_sse,snw_pc_s07,snw_pc_s08,snw_pc_s09,dis_m3_pmn,inu_pc_smx,pre_mm_s11,pre_mm_s12,cmi_ix_s07,cmi_ix_s08,cmi_ix_s05,cmi_ix_s06,cmi_ix_s09,snw_pc_s10,snw_pc_s11,snw_pc_s12,cmi_ix_s03,cmi_ix_s04,cmi_ix_s01,cmi_ix_s02,pst_pc_sse,area_fraction_used_for_aggregation,pop_ct_usu
camels_01022500,36.96699413130416,59.203649908833135,0.0,64.11441318923387,0.0,0.0,37.5623917038688,0,0.0,0.0,845.0068555199932,0,0.0,0.3221455407951613,67.30921739620133,328.69814638461,4,100.0,100.0,100.0,100.0,95.93274066219652,86.14567977379994,73.85489168649647,65.93274066219651,3.474726961728221,0.0,3.1320128361609574,0.0,40.816335177341735,39.15418509854457,6.120765275108065,77.52215650780478,91.92215102429996,100.0,7,155.0160873966462,0.0,0.0,21.294688988003564,0.024096575437075,0.0,0.0,0.0,0.0,0.0,0.0120482877185375,0.0,0.0,0.0,22.505966251617608,0.0,190.0801874823973,182.54655414717044,107.31518572666911,159.7773511073753,136.08438876646423,96.83184230068342,119.0,109.3999945164952,85.67785445920485,110.6000054835048,57.94478894991505,80.6958637447409,24.865061301031243,16.62352326599518,11.611474978276645,-50.82484144589213,68.69078260379865,38.3022575820753,9,-14.769051602860497,47.48438328295945,-79.279167155597,-69.5234637206921,48,1193.5695729506406,0.0,82.43739876297799,4.40423689381486,0.0,86.56496161759881,41.63033196117428,0.0,13.08051536750711,0.0,0.0,0.0,11,31.2877108694692,0.0,0.0,0.0,0.0,0.0,0.0,29.322717001091604,22.62352326599518,12.611474978276645,49.612933628098624,-79.279167155597,0.0,0.0,32.33307099279459,0.0,0.0,1.7173611288820974,925.0,0.0,0.0,0.0,0.0,118,6,87.93274066219652,21.706731792217298,90.10415647240104,48224.0,14.735,2617962.32349123,190.0801874823973,7.313426012918558,16.62352326599518,38.3022575820753,11.611474978276645,536.621,89.35809811470516,0.6746288142372344,130.7764712505,21.545674290295143,86.0,38.22352874949999,141.24284524792338,152.86636851391856,12.611474978276645,68.69078260379865,114.85432022620004,4.592970023283675,216.03676431332505,690.4849547432559,50.85489168649649,83.0,89.99999999999999,141.07987175316822,59.40653430725941,338,127.307,33,5,0.3644284462862804,4,81.60639383733438,98.67930577637657,843.3833110238289,85.32126568391988,86.15206812762955,100.00565260123868,101.16047069576346,60.36409263218341,88.62497458316689,93.40289715083864,103.27421917322886,100.31574985431531,0.0,19.403035415760066,100.62497458316687,22.863,86.83190032293192,89.35809811470516,69.29888786347628,8.58328636643658,1.6328215868184848,0.7106705625185168,0.0,0.3644284462862804,0.0658006879814948,0.989410362103446,10.668,1.9312063662794412,133.09279989776203,124.2291813507387,-43.612933628098624,-37.78213118438896,-11.91737827993656,-39.776471250500016,12.687145447377889,8.837929590584436,35.25911202794474,73.36804072811836,59.38997633889509,31.157720728868235,88.61205377122334,81.29862775830479,0.0,0.9772132370579744,0.397
camels_01031500,81.91664670695388,28.886132414266434,0.0,259.835093674478,0.0,0.0,69.12557310050138,0,0.0,0.0,820.1314391426693,0,0.0,0.0,72.14015666760798,600.6497506107336,4,100.0,100.0,100.0,100.0,94.85450412555257,85.79097025132594,76.05074956447098,70.43802105781526,0.3148641164484333,0.0,1.601022991887886,0.0,39.39886588452624,37.01696789439824,0.9453785349427668,80.42001736356708,92.94391122868956,100.0,7,193.20838480622035,0.0,0.0,42.86967114825488,0.0,0.0,0.3872714933442854,0.0,0.0,0.0,0.0,0.0,0.0,42.238463867161634,38.904181969692935,0.0,183.7366863910252,172.14196157861764,99.88218226547262,153.84352472680658,124.12395788436947,98.26403972499668,118.50589017087428,109.15670375459229,90.80897394557414,114.169368242001,61.10683833578141,65.82552103255841,1.9890206012540423,12.89258920261482,7.7582243811031555,-78.84161115674497,65.56197894218474,35.118618677530016,9,-37.91036441546412,31.62927559364,-110.23575529140165,-95.93789090119436,48,1079.2687766626389,0.0,0.0,85.93916979291129,0.0,129.19258553145778,147.18533834242317,0.0,14.0608302070887,0.0,0.0,0.0,11,37.06807213806341,0.0,0.0,0.0,0.0,0.0,0.0,24.00521938449256,19.758224381103155,9.612728506655714,47.37095288775886,-110.23575529140165,0.0,0.0,34.57729357976312,0.0,0.0,2.147567474147329,925.0,0.0,0.0,0.0,0.0,118,2,89.24177561889684,43.01516702270232,89.56897369265474,48224.0,19.704,28241828.073811237,183.7366863910252,8.460359990895874,12.89258920261482,35.118618677530016,7.7582243811031555,823.769,98.5455086824095,4.458497083022238,128.60750912216315,18.612728506655717,84.41648306773727,38.0,140.61806771349518,152.36573350326628,9.612728506655714,65.56197894218474,115.78743595549616,8.631382070070087,192.4093018711501,681.4046083600363,49.19624543891842,81.95446982002157,90.25233421022884,131.79676209742226,42.60174910790976,338,172.797,88,5,0.5708524448539877,5,98.7528851742637,93.54976709403287,786.5065194564098,98.0221872788908,99.38193228650482,85.10064681512476,91.86405874887754,56.80997791358116,65.83131287865474,75.18948145665799,303.6344786644681,73.21858437199903,0.0,19.625618398213945,93.47735971713702,32.99,95.46068283824717,98.40001280796206,92.46865740762924,27.781110319393047,0.7031395777997432,1.0,0.0,0.9819963057518234,0.7021356097927187,0.5396400091041251,15.396,0.7052172663656506,109.48791830846903,95.67894436289492,-34.61806771349517,-23.220237628818875,-20.39948334149614,-30.023342901087627,9.285652542055423,8.700805200324163,34.56188782187613,84.69217971802541,53.21324516515958,22.61107524983587,89.24177561889684,80.35974500761404,0.0,0.9722908232554076,3.91
camels_01047000,143.5130545739852,15.08374063043934,0.0,372.30397451212775,0.0,0.0,83.92224721443937,0,0.0,0.0,811.0295349085914,0,0.0,0.0,73.34627415413813,947.3643045249236,4,100.0,100.0,100.0,100.0,95.24054571498463,86.34460942141865,77.1644711812232,72.0450306900906,0.8199147684469394,0.0,1.2175163526879105,0.0,4.691526854745083,3.689281573478255,3.3391056821001195,80.66776570092404,92.92392546623854,100.0,7,236.90131977396348,0.0,0.0,42.56468434789107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.784963067097515,67.15941705209326,0.0,178.74713217131503,167.22846086691564,97.07001303426472,150.45196506448224,122.08705455168275,98.7824836473121,117.79818620997796,108.05434597529246,91.10406370643402,113.46428717818254,61.240545714984655,64.88987479406926,1.2671397832358289,13.136719274181914,8.180138240195465,-76.84794209204392,64.81356299467653,34.85692895204768,8,-38.95195278983554,29.96594932783072,-108.36661339644336,-95.40997935381448,48,1088.5321905308729,0.0,0.0,95.40061282089444,0.0,113.12401617546014,141.82281806343997,0.0,4.599387179105559,0.0,0.0,0.0,11,35.66174235235174,0.0,0.0,0.0,0.0,0.0,0.0,24.810508323678253,19.956634042628853,9.61804796978249,47.316857514377375,-108.36661339644336,0.0,0.0,33.92555204803359,0.0,0.0,1.0022452812668283,925.0,0.0,0.0,0.0,0.0,118,2,89.98462321530141,45.08161664283795,95.25735902437492,48224.0,20.694,41255621.73596885,178.74713217131503,8.040633923313342,13.136719274181914,34.85692895204768,8.180138240195465,995.284,97.79655962818292,4.630336674879588,126.69245777082448,18.518671304399422,83.9549693099094,38.00000000000001,138.6924577708245,149.45191205583984,9.61804796978249,64.87426074373941,114.15238633315418,2.1853238269478337,239.50454390935505,678.7126825603565,48.70649762588664,81.72679871726746,89.88055950886739,135.50598778071918,41.009315285201865,338,208.19,37,5,0.1820932471886066,5,100.60845726802492,90.22516893028607,768.2369871394609,99.86461703333944,98.38361676293697,86.07131697911929,93.04967958021714,58.25731822621968,66.6891276832705,80.75413103954382,378.9581111456211,74.88625443224159,0.0,10.249216618137,92.83053399850336,45.706,92.85251732755242,97.79655962818292,87.6029466016396,24.79439907321213,1.559067962081482,1.0,0.0,0.3185222470968349,0.8585936847671378,0.9393022509371312,13.333,0.1820932471886066,109.8738999558745,95.3492053029028,-33.95028226885845,-20.024967486456145,-18.085374961245325,-27.588722489588573,6.411605935609531,9.770730365467989,30.37095134342249,79.76240872698646,56.48729903553048,24.21409775279793,89.04336595737115,80.40525416183912,0.0,0.9872806635494414,3.511
camels_01052500,148.53896260517658,36.59789892466685,0.0,16.12926578667495,0.0,0.0,63.30179393676445,0,0.0,0.0,751.2390708386938,0,0.0,0.0,85.41892114220947,1037.036379701127,4,100.0,100.0,100.0,100.0,96.98567040877587,90.41892114220948,83.97134081755179,81.97134081755179,1.5810788577905304,0.0,0.1003071385686984,0.0,38.0573183648964,37.9713408175518,2.2096787013693238,92.41892114220948,98.0,100.0,7,297.4952533552874,0.0,0.0,13.76283133158786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143295912240997,88.99312935707326,0.0,163.0573183648964,152.0573183648964,86.0716479561205,138.07164795612047,109.0573183648964,99.8996928614313,117.47623950710587,103.0573183648964,96.44758032465766,116.46190991588176,66.44758032465766,52.0573183648964,-11.9426816351036,10.44758032465767,6.447580324657668,-87.95701122632771,60.04298877367229,31.014329591224094,8,-53.50943090167003,17.071647956120497,-120.53809008411824,-109.9713408175518,40,1136.7637163313057,0.0,0.0,94.47580324657667,0.0,12.244044394662316,412.54437981701017,0.0,5.524196753423309,0.0,0.0,0.0,11,39.9570112263277,0.0,0.0,0.0,0.0,0.0,0.0,33.82351269319484,18.0,8.014329591224099,43.0143295912241,-120.53809008411824,0.0,0.0,36.9856704087759,0.0,0.0,0.0859775473445986,950.4475803246576,0.0,0.0,0.0,0.0,118,2,93.98567040877587,13.791490514036065,110.67115235672188,57013.29635732131,0.0,873063.9322077665,163.0573183648964,8.0,10.44758032465767,31.014329591224094,6.447580324657668,0.0,100.0,0.096162959050155,118.0429887736723,18.0,78.0286591824482,40.0,131.0716479561205,140.0573183648964,8.014329591224099,60.04298877367229,107.07164795612049,53.85436565694823,165.67803547830792,674.2763581848446,54.40459155098537,82.9856704087759,90.98567040877587,152.63269579516555,28.0573183648964,338,0.0,0,5,0.0,5,123.88083105809125,98.41892114220948,797.0393415612739,112.44758032465766,110.46190991588176,82.2854226090766,98.3140817915248,55.99999999999999,67.25676342662841,77.2567634266284,644.379447410089,74.83784228441893,0.0,0.8167866997736875,94.2854226090766,0.0,88.38046458065313,99.56674926656642,98.9713408175518,43.63722800728154,2.433250733433569,1.0143295912240995,0.0,0.9856704087759004,0.9856704087759004,1.4332507334335691,0.0,0.0,104.69001416006198,93.71867334251016,-20.58107885779053,4.852171875643038,-8.19081689802926,-14.16215771558106,20.40459155098537,11.9570112263277,42.780523919522544,89.87673510650446,59.37593236853718,26.79485351074664,91.0,83.98567040877589,0.0143295912240997,0.9637024075902348,0.0
camels_01054200,394.0,12.0,0.0,10.0,0.0,0.0,83.0,0,0.0,0.0,791.0000000000001,0,0.0,0.0,83.0,1377.0,4,100.0,100.0,100.0,100.0,97.0,91.0,84.0,81.0,0.0,0.0,5.0,0.0,0.0,0.0,71.0,90.0,97.0,100.0,7,345.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,172.0,160.0,96.0,147.0,116.0,95.0,120.0,108.0,97.0,119.0,67.0,58.0,-3.0,14.0,9.0,-74.0,64.0,35.0,8,-39.0,27.0,-104.0,-93.0,38,1313.0,0.0,0.0,100.0,0.0,87.0,217.0,0.0,0.0,0.0,0.0,0.0,13,36.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,20.0,10.0,47.0,-104.0,0.0,0.0,35.0,0.0,0.0,0.0,944.0,0.0,0.0,0.0,0.0,118,2,94.0,43.0,109.0,54858.00000000001,8.012,544402.0,172.0,8.0,14.0,35.0,9.0,251.223,92.0,0.267,122.0,20.0,81.0,42.0,134.0,144.0,10.0,64.0,111.0,11.0,275.0,705.0,58.0,85.0,91.0,169.0,39.0,338,52.948,0,5,1.0,5,120.0,103.0,1279.0,115.0,109.0,108.0,109.0,57.00000000000001,90.0,101.0,626.0,93.0,0.0,0.0,113.0,20.604,85.0,92.0,87.0,33.0,2.0,1.0,0.0,1.0,1.0,2.0,3.563,4.0,134.0,118.0,-23.0,-2.0,-2.0,-12.999999999999998,19.0,12.999999999999998,35.0,77.0,65.0,39.0,90.0,85.0,0.0,0.954380239285029,0.047
camels_01055000,266.22490878693446,17.46295331078672,0.0,258.867048892846,0.0,0.0,80.53704668921328,0,0.0,0.0,784.1676297534711,0,0.0,0.0,78.73147665539337,1022.5822399421496,4,100.0,100.0,100.0,100.0,96.34629533107866,88.36573832769668,80.71203365877535,76.38518132431469,1.0,0.6537046689213284,0.0,0.0,0.0,0.0,1.3462953310786716,86.05832898985402,95.69259066215734,100.0,7,296.4629533107867,0.0,0.0,57.61114006763985,0.6731476655393358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.61481867568531,0.0,172.55648968583128,162.22963735137063,93.22963735137064,145.90278501690997,116.90278501690996,98.67314766553932,117.980557003382,105.61481867568531,93.019442996618,114.67314766553932,63.34629533107867,59.24908034798864,-3.4240673175507013,12.653704668921328,7.653704668921328,-79.4240673175507,62.61481867568532,33.634261672303325,9,-42.77036264862937,24.55648968583129,-110.4240673175507,-98.77036264862936,38,1136.0425646012814,0.0,0.0,74.42038870950523,0.0,153.29637351370627,247.43510314168708,0.0,25.57961129049476,0.0,0.0,0.0,13,36.05832898985402,0.0,0.0,0.0,0.0,0.0,0.0,30.73147665539336,19.65370466892133,9.653704668921328,45.634261672303325,-110.4240673175507,0.0,0.0,35.32685233446067,0.0,0.0,0.0,925.0,0.0,0.0,0.0,0.0,118,2,91.69259066215734,54.66946905749387,100.8092486418654,48224.0,8.068,17557994.372869533,172.55648968583128,8.0,12.653704668921328,33.634261672303325,7.653704668921328,416.052,96.03888599323602,6.401821259208832,122.26852334460663,18.65370466892133,81.28796634122465,39.0,134.5953756790673,144.92222801352796,9.653704668921328,62.61481867568532,110.59537567906732,0.6537046689213284,303.460324659132,677.5176036925953,53.038885993236015,83.01944299661801,90.34629533107866,146.13610097632605,36.90278501690996,338,83.854,1,5,0.3268523344606642,5,110.73147665539337,93.38518132431469,817.4203887095052,105.71203365877535,100.38518132431469,88.67314766553935,96.36573832769668,56.32685233446066,70.69259066215734,85.01944299661801,548.306359381452,78.01944299661801,0.0,0.6731476655393358,97.34629533107866,21.572,89.69259066215734,95.36573832769668,85.46295331078672,32.52128230064074,3.346295331078672,1.0,0.0,1.3462953310786716,1.0,1.326852334460664,4.74,0.3268523344606642,114.34629533107868,96.019442996618,-29.92222801352797,-8.902785016909961,-11.92222801352797,-20.595375679067303,12.097214983090035,9.385181324314686,31.13610097632605,82.09721498309003,60.038885993236015,29.058328989854022,90.019442996618,82.36573832769668,0.0,0.969032454323066,2.915
camels_01057000,112.50979956437102,12.006533042914018,0.0,867.0094662387548,0.0,0.0,87.993466957086,0,0.0,0.0,871.5163326072851,0,0.0,0.0,68.49673347854299,659.5719745805931,4,100.0,100.0,100.0,100.0,95.0,84.7483667392715,74.49673347854299,68.49673347854299,1.2516332607285048,0.0,0.0,0.0,2.245100217814486,0.7483667392714953,0.0,77.49673347854299,91.7483667392715,100.0,7,278.70263543887336,0.0,0.0,97.05226434331216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.33656281861076,67.21243500324441,0.0,194.00653304291404,182.006533042914,113.75489978218552,165.00653304291404,135.006533042914,100.0,121.7483667392715,114.25163326072852,90.496733478543,114.496733478543,61.748366739271496,76.00653304291401,15.00653304291402,16.251633260728504,11.0,-58.49020043562896,71.50326652145701,39.2516332607285,9,-19.74183369635748,46.00653304291402,-89.49020043562898,-75.49020043562898,48,1149.2516332607283,0.0,0.0,100.0,0.0,262.58166303642525,130.44446913523083,0.0,0.0,0.0,0.0,0.0,11,30.24510021781448,0.0,0.0,0.0,0.0,0.0,0.0,23.7483667392715,22.251633260728507,12.000000000000002,52.0,-89.49020043562898,0.0,0.0,34.0,0.0,0.0,1.4967334785429909,925.0,0.0,0.0,0.0,0.0,118,2,88.7483667392715,100.56206390768318,86.74183369635747,48224.00000000001,4.459,127594553.27911636,194.00653304291404,9.0,16.251633260728504,39.2516332607285,11.0,105.212,94.2451002178145,20.011154081703257,133.2516332607285,21.000000000000004,89.25163326072851,40.0,145.2516332607285,157.0,12.000000000000002,71.50326652145701,122.2516332607285,0.0,428.993466957086,713.2516332607286,48.748366739271496,81.0,88.0,132.49673347854298,57.00653304291402,338,31.52,15,5,0.0,5,98.993466957086,86.7483667392715,933.2059019603304,99.496733478543,92.496733478543,97.503266521457,95.7483667392715,57.7483667392715,77.50326652145701,91.75489978218552,282.3856717490047,83.50326652145701,0.0,11.980400871257944,101.0,11.645,90.2516332607285,93.74183369635747,70.98693391417197,10.49673347854299,1.0,1.7483667392714952,0.0,0.2516332607285047,0.0,1.0,2.384,0.0,121.25163326072852,102.50326652145702,-40.50326652145701,-25.754899782185515,-21.251633260728504,-31.503266521457007,-2.5032665214570096,4.0,13.49020043562897,75.98693391417196,57.25163326072851,26.0,86.99999999999999,78.7483667392715,0.0,0.958343307979728,2.068
camels_01078000,107.0,25.0,0.0,635.0,0.0,0.0,75.0,0,0.0,0.0,903.0,0,0.0,0.0,68.0,858.0,4,100.0,100.0,100.0,99.0,94.0,83.0,72.0,67.0,1.0,0.0,0.0,0.0,38.0,38.0,1.0,75.0,89.0,99.0,7,321.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,190.0,178.0,116.0,163.99999999999997,133.0,100.0,122.0,119.0,90.0,114.0,62.0,75.0,16.0,18.0,12.0,-56.0,76.0,40.99999999999999,9,-15.0,50.0,-85.0,-71.0,48,1086.0,0.0,0.0,76.0,0.0,167.0,114.0,0.0,24.0,0.0,0.0,0.0,11,31.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,13.0,54.0,-85.0,0.0,0.0,34.0,0.0,0.0,1.0,951.0,0.0,0.0,0.0,0.0,118,2,87.0,80.0,90.0,57322.0,4.778,194979056.0,190.0,7.0,18.0,40.99999999999999,12.0,185.701,95.0,12.901,135.0,21.0,91.0,40.99999999999999,150.0,161.0,13.0,77.0,128.0,2.0,245.0,728.0,43.0,77.0,86.0,121.0,58.0,338,47.257,4,5,0.0,5,102.0,86.0,657.0,95.0,96.0,87.99999999999999,101.0,58.0,74.0,79.0,369.0,73.0,0.0,4.0,94.0,10.033,92.0,95.0,73.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,3.061,1.0,105.0,93.0,-40.0,-24.0,-21.0,-37.0,-6.0,4.0,16.0,81.0,46.99999999999999,12.0,84.0,76.0,0.0,0.9677614363200764,2.924
camels_01134500,145.7257904766877,25.87008677201717,0.0,144.01007406730633,0.0,0.0,73.12991322798283,0,0.0,0.0,812.6006716044872,0,0.0,0.0,80.78763174611463,973.576699825576,4,100.0,100.0,100.0,98.86529241623496,94.59587724870488,86.3264620811748,79.19175449740975,77.92233932987966,1.269415167530085,0.0,0.1347075837650426,0.0,38.0,38.0,0.0,86.78763174611463,95.3264620811748,99.86529241623496,7,245.7511985889456,0.0,0.0,33.372483949908286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.73058483246993,0.0,176.48178342141549,163.34707583765044,101.34707583765044,151.34707583765044,119.34707583765042,99.86529241623496,120.73058483246992,110.26941516753008,96.3264620811748,118.46116966493985,66.46116966493983,60.077660670120345,-3.787631746114617,12.269415167530086,8.134707583765042,-79.92233932987966,66.53883033506017,34.40412275129513,9,-39.65292416234957,31.48178342141547,-110.92233932987968,-98.78763174611464,48,1113.8557037046703,0.0,0.0,88.95397813126651,0.0,45.12224620550706,323.23441834370783,0.0,11.046021868733495,0.0,0.0,0.0,11,35.32646208117479,0.0,0.0,0.0,0.0,0.0,0.0,26.383508994819493,19.269415167530088,9.134707583765044,46.40412275129513,-110.92233932987968,0.0,0.0,35.0,0.0,0.0,0.0,948.0,0.0,0.0,0.0,0.0,118,2,91.46116966493985,34.64189911743837,96.05704691364473,52645.99999999999,3.963,42322719.38206832,176.48178342141549,7.134707583765043,12.269415167530086,34.40412275129513,8.134707583765042,96.714,99.0,3.312771484860711,124.80824550259028,19.0,82.53883033506018,40.73058483246992,140.94295308635532,150.07766067012034,9.134707583765044,67.53883033506018,117.94295308635532,0.0,147.5786215146647,701.4611696649399,49.05704691364471,80.59587724870487,89.73058483246992,138.1711407409341,39.21236825388539,338,33.339,0,5,0.0,5,123.65292416234958,94.78763174611464,710.2488014110545,112.7876317461146,111.78763174611464,80.92233932987966,95.92233932987966,57.86529241623496,63.057046913644704,74.78763174611463,527.0426638462981,69.05704691364471,0.0,0.5388303350601704,92.0570469136447,10.14,89.3264620811748,99.0,87.30584832469914,18.248801411054448,1.8652924162349576,1.0,0.0,0.8652924162349575,1.0,1.0,2.039,0.0,102.51821657858451,92.65292416234956,-25.34707583765043,-0.7511985889455539,-18.481783421415468,-19.481783421415468,12.114093827289404,8.46116966493983,24.46116966493983,89.46116966493983,52.78763174611463,15.97938624352436,88.59587724870488,80.19175449740976,0.1347075837650426,0.9769398439306868,0.207
camels_01137500,294.06465837606567,93.23581047575804,0.0,759.0513415070891,0.0,0.0,3.41135161939358,0,0.0,0.0,764.5851371454519,0,0.0,0.9117905237879012,88.32401995197013,1725.7058255468437,4,100.0,100.0,100.0,99.8235810475758,97.4707431427274,92.9414862854548,86.67685785681851,85.41222942818221,1.0882094762120988,0.1764189524241975,1.0882094762120988,0.0,2.469865333938765,2.469865333938765,35.55983042772815,93.50043890439431,98.2061147140911,99.91179052378789,7,286.4428029986378,0.0,0.1764189524241975,71.17378552605828,0.0,0.0,0.1764189524241975,0.0,0.0,0.0,0.9117905237879012,0.0,0.0,0.0,107.23668828454666,0.0,166.02881795287826,153.02881795287828,92.02881795287828,141.02881795287826,109.76418952424198,97.55895261893951,119.0882094762121,105.882094762121,98.3825336665153,119.5589526189395,68.4707431427274,52.58777057181778,-8.588648380606418,12.264628428636296,8.176418952424198,-79.02969576166691,62.882094762120985,32.52925685727259,8,-43.41222942818222,22.94060847666617,-108.117905237879,-97.85327680924271,38,1347.3031022781895,0.0,0.0,0.0,0.0,161.0191620562032,390.3581047575802,0.0,100.0,0.0,0.0,0.0,13,39.29432419030321,0.0,0.0,0.0,0.0,0.0,0.0,41.44192518984914,19.1764189524242,10.0882094762121,44.52925685727259,-108.117905237879,0.0,0.0,34.0,0.0,0.0,0.0,951.0,0.0,0.0,0.0,0.0,118,6,95.2943241903032,72.17378552605827,125.61834414227332,57322.00000000001,8.664,61360143.108005,166.02881795287826,6.088209476212099,12.264628428636296,32.52925685727259,8.176418952424198,263.675,96.26462842863629,6.210286000752355,116.49956109560569,19.0,77.97030423833309,41.7353715713637,130.76418952424197,139.94060847666617,10.0882094762121,62.97030423833309,109.67598004802988,0.9117905237879012,414.2401995197012,698.882094762121,58.41222942818222,85.29432419030321,91.55895261893951,181.82533666515303,33.58777057181778,338,60.448,0,5,0.0,8,130.23581047575803,108.88297257090964,1155.479521230614,122.32401995197012,118.41222942818224,107.08908728500072,112.79476309469752,59.91179052378791,90.91266833257652,100.91266833257652,739.5983042772814,92.26550623742492,0.0,0.1764189524241975,111.61834414227334,21.983,89.2646284286363,95.3528379048484,83.05939152333384,35.265506237424944,3.8235810475758014,1.9117905237879007,0.0,2.0,1.0,1.9117905237879007,4.133,0.0,132.47162095151606,119.55983042772814,-14.11702742909037,8.706553618485433,2.000877808788642,-5.381655857726666,26.353715713637037,18.029695761666915,44.97118204712172,90.7353715713637,65.88297257090963,38.64803990394024,90.4707431427274,85.02969576166691,0.0,0.95811842202971,0.501
