gauge_id,p_mean,pet_mean,aridity,frac_snow,moisture_index,seasonality,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur
camels_01022500,3.2037127797932845,14.543954411664076,4.539718573836231,0.335420982912543,-0.716116106572937,0.4585104828721216,0.0566773906495995,1.0837696335078535,0.638784311041139,3.238029146426093
camels_01031500,3.2891471011020434,12.983978369498294,3.947521339239572,0.3062944241803301,-0.646695301720386,0.6692313302898131,0.053802450544185,1.0931849791376913,0.6236566500102676,3.149325959211891
camels_01047000,3.275695803956467,12.103013895543858,3.694791769408361,0.299082256147178,-0.6279026540659035,0.6804129619422185,0.0525018824012595,1.1004304160688665,0.6262577862961188,3.2397308781869687
camels_01052500,3.4019932918064075,10.643175439797355,3.128511589200104,0.3683911315756635,-0.5386916227308158,0.9227409045966908,0.0406598672051475,1.0780399274047188,0.5197481004860017,2.5159045725646125
camels_01054200,3.664235745088624,10.999606407009336,3.0018828405767057,0.3742814343994455,-0.5448312201136069,0.8382577704543815,0.0501060989800807,1.104072398190045,0.5886097611061675,2.9388243335611755
camels_01055000,3.177650763228134,11.8245184475323,3.72115104163301,0.387008036638492,-0.6262408341778347,0.6804714239582595,0.0505168047094257,1.0884955752212389,0.6185228283934561,3.126643598615917
camels_01057000,3.2693743582722896,13.216641796152988,4.042559935882461,0.3103045993572444,-0.6712913537019517,0.5594734683271005,0.0565404887398179,1.10427807486631,0.6455609555753303,3.383925367778974
camels_01078000,3.1282633992744224,13.700608528988834,4.379621144487574,0.3075287752537601,-0.7110170885727243,0.455016571042789,0.0564035868300362,1.110512129380054,0.6344719008830173,3.2602884277172
camels_01134500,3.199853514956527,11.57443425285779,3.617176285963528,0.2866399314787095,-0.6190495662003075,0.7166929698149797,0.0431925525361078,1.0916955017301038,0.5519200492846875,2.6984605087014724
camels_01137500,3.618639195016761,10.99998699431862,3.0398131456340645,0.3709708166174535,-0.5208986760432976,0.9600455050094292,0.0449038264083783,1.0807248764415156,0.5411047984119378,2.6376376376376376
camels_01139000,3.142009720035588,11.887999863098104,3.7835655909312256,0.2804481812015776,-0.6593724312531473,0.5551677723392101,0.0465466493257581,1.1092985318107669,0.5854610171811897,2.882709807886754
camels_01144000,3.336645903210345,12.160640700937783,3.644570342102366,0.2814025507027267,-0.6502842815704034,0.5449116858487423,0.0464781983708672,1.0881410256410255,0.5760832363611472,2.8336700336700336
camels_01169000,3.681382709288808,13.664472585392575,3.711777249052262,0.3058722895118367,-0.6778212744703871,0.4402454598521934,0.0542816072284208,1.0907840440165062,0.6108563214456841,3.1246498599439776
camels_01170100,3.581885823807221,13.798289410637263,3.852241553576638,0.3068759733535823,-0.6884543015142698,0.4299687368450954,0.0552399205968923,1.0934959349593496,0.6193442398521459,3.176966292134832
camels_01181000,3.76560544869599,14.358676843041993,3.813112403481977,0.2230386962739807,-0.6957999690606481,0.3701890491977234,0.053802450544185,1.100840336134454,0.6202341022657266,3.20063581773225
camels_01333000,3.456222876309105,13.514246012731848,3.910119947809526,0.3152289653746397,-0.6842012846264113,0.476820186378295,0.0512697652132247,1.0839363241678726,0.5968923266479568,2.9801777170198225
camels_01350000,3.5389958244917445,12.986405640358637,3.669517084616421,0.2906453221435496,-0.6888531357030518,0.3488547478945418,0.049626942295845,1.1171032357473036,0.6015469915805326,2.972936400541272
camels_01365000,3.79942022041206,13.260080772126754,3.490027425997289,0.3023727767648269,-0.6712836492790694,0.374445386482706,0.0519542747621329,1.1145374449339207,0.6048326374152919,3.0553250345781464
camels_01413500,3.4912718187418794,12.607175713601276,3.611055331161359,0.3013451562761745,-0.6720987539476441,0.4106002581608018,0.0475049626942295,1.1033386327503976,0.5779314121431994,2.8218582887700534
camels_01423000,3.2689116298172287,12.863857211308105,3.935211063514539,0.3032085677961887,-0.701053003505423,0.3719775590534613,0.0457252378670682,1.1041322314049586,0.5706071599698815,2.754791804362194
camels_01435000,3.7958991032924994,12.877682250667412,3.392524906549156,0.3016074323825097,-0.6554960502480599,0.4119010622152865,0.0506537066192073,1.112781954887218,0.5953179546854679,2.966234652114597
camels_01439500,3.3693894174823384,15.073446505578744,4.47364333352773,0.2185940498838068,-0.7537367799992044,0.2337981193676619,0.0555137244164556,1.1186206896551725,0.6372783900335409,3.361010830324909
camels_01440000,3.171468957491941,15.59223834622499,4.916408943367252,0.2257461805003249,-0.774457337695981,0.2275766710008749,0.0570196454240536,1.115127175368139,0.6529536587035389,3.4775792927451694
camels_01440400,3.511146553494392,14.93648025189948,4.2540178896931184,0.2149988385050467,-0.7418590922095585,0.2433514025116328,0.0553768225066739,1.1220527045769764,0.6313916079129304,3.328762179718513
camels_01451800,3.332357450886432,8.018053939352473,2.406120609065997,0.1473753176984671,-0.5072183039777151,0.6377967078161113,0.0581833116571976,1.112565445026178,0.6532274625231022,3.513622974963181
camels_01485500,3.166046272845492,16.035052364980498,5.064692990279309,0.0,-0.7919368212472865,0.1479358035620407,0.0581148607023068,1.1395973154362415,0.6580190293654596,3.64958238420653
camels_01487000,3.1327633650489326,6.729416797864348,2.148076957532743,0.0,-0.4879714645000159,0.4985085908026495,0.059552330755014,1.1402359108781128,0.6679444178246287,3.676714393368501
camels_01491000,3.063160380587286,11.845848449585835,3.867198245530547,0.0,-0.7249785292683946,0.2199825719555929,0.060305291258813,1.1265984654731458,0.6717776712985146,3.7019992455677104
camels_01510000,3.561635293312319,13.1420583202136,3.689894455193219,0.2898580039943154,-0.6793232224235372,0.4052177839660988,0.0427133958518721,1.0909090909090908,0.5200903552604559,2.485443245011449
camels_01518862,2.979312752412893,13.984162502566909,4.693754454359107,0.28613072166461,-0.7589463308227212,0.251457043535071,0.0477787665137928,1.109697933227345,0.5812170579779588,2.8792811122414377
camels_01532000,3.0350468889040907,14.5715257717845,4.801087530165327,0.2067656718522613,-0.7664993303001459,0.240258386534423,0.0498322951605174,1.123456790123457,0.6157847901978233,3.119278779472954
camels_01539000,3.240164282291733,14.709923334930622,4.53986960331729,0.2231213272107521,-0.7486043091151148,0.2911324081653694,0.0544185091382024,1.1212976022566996,0.6231774933260319,3.2295140120610144
camels_01543000,3.2266684920254725,13.248426997056653,4.105915135006706,0.2163295837551256,-0.7225710792774475,0.3004407902148155,0.0451776302279416,1.0909090909090908,0.5593127524128961,2.771709633649932
camels_01543500,3.256395372715432,13.33397357793139,4.094703514706355,0.2169043979836351,-0.7232064643777969,0.2904390513538072,0.0455198850023957,1.09375,0.5619138886987474,2.796933560477002
camels_01544500,3.160672188377021,13.58295092066535,4.297488037707599,0.2116917225732558,-0.7351056224534372,0.2891862976396457,0.0492162365665001,1.1095679012345678,0.5854610171811897,2.9221045439016056
camels_01545600,3.101099322335544,13.832351290300505,4.460467032021048,0.2150041495783692,-0.7463789138393531,0.2755506463676835,0.0523649804914778,1.1119186046511629,0.6038058730919297,3.0788830715532285
camels_01547700,3.118492709973292,12.955322061742716,4.154353806988271,0.2130599586147858,-0.7300469716652689,0.2861839596641865,0.0533917448148401,1.1174785100286533,0.6170853583407488,3.188892819243014
camels_01548500,3.114663563556694,13.818304469847298,4.43653196818083,0.2067816021700407,-0.7441999855003704,0.271956635853299,0.049626942295845,1.111963190184049,0.5866931343692244,2.921267893660532
camels_01550000,3.195691012389604,14.22813950304607,4.4522888626854025,0.2088681822167975,-0.7456392307054812,0.2701131181427477,0.0514066671230063,1.1208955223880597,0.6081182832500514,3.0729851262538914
camels_01552000,3.3331740707782846,14.282922855773856,4.285081592645067,0.2123158334574372,-0.7346359269063205,0.2918775599548211,0.0504483537545348,1.121765601217656,0.6069546170169073,3.077750780978827
camels_01557500,3.1348292148675285,13.247130535971014,4.225790187594258,0.2153993812882348,-0.7348055616018172,0.2836142640394803,0.051543569032788,1.1238805970149253,0.6049695393250736,3.109781843771992
camels_01568000,3.076356355671144,16.109683072078926,5.236611500608942,0.1428225661968062,-0.7904972689783808,0.2036032128880305,0.0550345677322198,1.1339915373765868,0.650626326237251,3.498343761501656
camels_01580000,3.172529947292756,14.24695940858375,4.490724956195051,0.0665535687351493,-0.7595520586753867,0.2101844794858114,0.0573619001985077,1.1293800539083558,0.6556232459442809,3.5553080920564217
